duration,pkts_rate,bytes_rate,size_mean,size_std,size_q1,size_q2,size_q3,size_min,size_max,n_pkts,n_bytes
1.2351248264312744,178.1196485505519,18853.96479907592,105.85,103.13098577669432,60.0,60.0,162.25,60.0,1319.0,220.0,23287.0
1.218695878982544,1788.7973838231264,2476810.705653691,1384.6233944954129,369.5608488629858,1514.0,1514.0,1514.0,60.0,1514.0,2180.0,3018479.0
6.976886987686157,0.8599823976781749,160.53004756659263,186.66666666666666,166.46087294683463,66.0,72.0,335.25,66.0,423.0,6.0,1120.0
6.960931062698364,0.7182947158884488,303.83866482081385,423.0,433.9778796206092,66.0,74.0,954.0,66.0,955.0,5.0,2115.0
20.212390899658203,0.8410682380127269,107.06303923879652,127.29411764705883,136.22851247979162,66.0,66.0,97.0,66.0,583.0,17.0,2164.0
20.21680498123169,0.9398122016628586,356.7329262311861,379.57894736842104,504.3057046745684,66.0,74.0,359.0,66.0,1514.0,19.0,7212.0
20.097361087799072,0.7463666465696517,101.80441059210048,136.4,144.65858656390455,66.0,66.0,121.5,66.0,583.0,15.0,2046.0
20.10076594352722,0.795989568007097,313.7691378387975,394.1875,514.0341937495501,66.0,82.0,348.25,66.0,1514.0,16.0,6307.0
18.123430967330933,0.9931894260224001,195.4376081650745,196.77777777777777,205.41680001498185,66.0,91.0,185.25,66.0,730.0,18.0,3542.0
18.169065952301025,1.100772051381491,448.8398039508029,407.75,542.6887574844351,66.0,108.0,370.25,66.0,1514.0,20.0,8155.0
20.351074934005737,1.7689483291049952,172.7181493556683,97.63888888888889,107.09164112462481,66.0,66.0,66.0,66.0,583.0,36.0,3515.0
20.347540140151978,4.029971162862517,5216.060480478663,1294.3170731707316,499.75056895607577,1514.0,1514.0,1514.0,66.0,1514.0,82.0,106134.0
2.558745861053467,0.7816329204247645,76.60002620162692,98.0,0.0,98.0,98.0,98.0,98.0,98.0,2.0,196.0
2.586867094039917,0.7731359699955033,122.92861922928502,159.0,3.0,157.5,159.0,160.5,156.0,162.0,2.0,318.0
0.1954348087310791,51.167957565635774,7158.3972634324455,139.9,154.70517121285894,66.0,66.0,116.0,66.0,583.0,10.0,1399.0
0.1663219928741455,66.13677367564739,43986.96692827603,665.0909090909091,648.4944037812023,70.0,284.0,1490.0,66.0,1490.0,11.0,7316.0
27.207287073135376,0.55132288491972,45.0247022684438,81.66666666666667,39.942736789336585,66.0,66.0,66.0,66.0,184.0,15.0,1225.0
27.1751229763031,1.6927246305421442,2206.687346080886,1303.6304347826087,434.36337015751405,1494.0,1494.0,1494.0,66.0,1494.0,46.0,59967.0
19.08432102203369,0.2095961389132903,21.79799844698219,104.0,38.0,66.0,104.0,142.0,66.0,142.0,4.0,416.0
19.064234972000122,0.10490848454907448,14.582279352321352,139.0,0.0,139.0,139.0,139.0,139.0,139.0,2.0,278.0
15.153475999832153,0.19797437894996694,32.53378960744457,164.33333333333334,139.06433363335435,66.0,66.0,213.5,66.0,361.0,3.0,493.0
15.132874011993408,0.13216260165880717,17.11505691481553,129.5,63.5,97.75,129.5,161.25,66.0,193.0,2.0,259.0
8.444584131240845,15.276063095015287,1820.1014710882555,119.14728682170542,157.56618399136252,66.0,66.0,66.0,66.0,1398.0,129.0,15370.0
8.448042869567871,104.28450868468005,149155.49310706262,1430.2746878547105,310.80174512637035,1510.0,1510.0,1510.0,66.0,1510.0,881.0,1260072.0
1.7368199825286865,103.06191879447904,12944.346694622782,125.59776536312849,134.36997700849466,66.0,66.0,180.5,66.0,1121.0,179.0,22482.0
1.7087619304656982,1056.3203497330219,1524689.281490462,1443.396675900277,283.34168949934093,1510.0,1510.0,1510.0,66.0,1510.0,1805.0,2605331.0
1.3519840240478516,37.722339238377664,4917.957521489669,130.37254901960785,98.25775642372498,66.0,66.0,172.5,66.0,583.0,51.0,6649.0
1.3383569717407227,77.70722026779842,84150.19488673328,1082.9134615384614,625.759463350442,288.0,1510.0,1510.0,66.0,1510.0,104.0,112623.0
0.3169071674346924,217.72937658224276,23587.34912974297,108.33333333333333,86.37660490199957,66.0,66.0,158.0,66.0,583.0,69.0,7475.0
0.29788708686828613,1218.5825300997496,1680103.0392475282,1378.7355371900826,398.8437027275568,1510.0,1510.0,1510.0,66.0,1510.0,363.0,500481.0
0.02016592025756836,198.3544489371261,14430.286160175923,72.75,13.808964479641476,60.0,69.0,81.75,60.0,93.0,4.0,291.0
3.314018249511719e-05,60349.69784172662,3620981.870503597,60.0,0.0,60.0,60.0,60.0,60.0,60.0,2.0,120.0
0.45492100715637207,24.180022085062603,6036.212785961992,249.63636363636363,382.62544531821027,66.0,78.0,144.0,66.0,1370.0,11.0,2746.0
0.013396978378295898,298.57478955704653,21721.315940275133,72.75,13.808964479641476,60.0,69.0,81.75,60.0,93.0,4.0,291.0
0.0007371902465820312,4069.5058214747737,244170.3492884864,60.0,0.0,60.0,60.0,60.0,60.0,60.0,3.0,180.0
